Date,URL
SATURDAY 23RD APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-7/wests-tigers-v-rabbitohs/
SUNDAY 24TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-7/knights-v-eels/
SUNDAY 24TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-7/panthers-v-raiders/
MONDAY 25TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-7/dragons-v-roosters/
MONDAY 25TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-7/storm-v-warriors/
THURSDAY 28TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-8/broncos-v-sharks/
FRIDAY 29TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-8/titans-v-panthers/
FRIDAY 29TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-8/rabbitohs-v-sea-eagles/
SATURDAY 30TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-8/warriors-v-raiders/
SATURDAY 30TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-8/bulldogs-v-roosters/
SATURDAY 30TH APRIL,https://www.nrl.com/draw/nrl-premiership/2022/round-8/eels-v-cowboys/
SUNDAY 1ST MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-8/knights-v-storm/
SUNDAY 1ST MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-8/dragons-v-wests-tigers/
THURSDAY 5TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-9/rabbitohs-v-broncos/
FRIDAY 6TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-9/raiders-v-bulldogs/
FRIDAY 6TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-9/panthers-v-eels/
SATURDAY 7TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-9/sea-eagles-v-wests-tigers/
SATURDAY 7TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-9/roosters-v-titans/
SATURDAY 7TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-9/cowboys-v-knights/
SUNDAY 8TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-9/storm-v-dragons/
SUNDAY 8TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-9/sharks-v-warriors/
FRIDAY 13TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-10/bulldogs-v-knights/
FRIDAY 13TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-10/sea-eagles-v-broncos/
SATURDAY 14TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-10/warriors-v-rabbitohs/
SATURDAY 14TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-10/titans-v-dragons/
SATURDAY 14TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-10/storm-v-panthers/
SUNDAY 15TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-10/sharks-v-raiders/
SUNDAY 15TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-10/roosters-v-eels/
SUNDAY 15TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-10/wests-tigers-v-cowboys/
THURSDAY 19TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-11/knights-v-broncos/
FRIDAY 20TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-11/wests-tigers-v-bulldogs/
FRIDAY 20TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-11/eels-v-sea-eagles/
SATURDAY 21ST MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-11/dragons-v-warriors/
SATURDAY 21ST MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-11/cowboys-v-storm/
SATURDAY 21ST MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-11/roosters-v-panthers/
SUNDAY 22ND MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-11/rabbitohs-v-raiders/
SUNDAY 22ND MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-11/titans-v-sharks/
THURSDAY 26TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-12/storm-v-sea-eagles/
FRIDAY 27TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-12/panthers-v-cowboys/
FRIDAY 27TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-12/broncos-v-titans/
SATURDAY 28TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-12/warriors-v-knights/
SATURDAY 28TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-12/rabbitohs-v-wests-tigers/
SATURDAY 28TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-12/sharks-v-roosters/
SUNDAY 29TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-12/bulldogs-v-dragons/
SUNDAY 29TH MAY,https://www.nrl.com/draw/nrl-premiership/2022/round-12/raiders-v-eels/
THURSDAY 2ND JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-13/titans-v-cowboys/
FRIDAY 3RD JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-13/panthers-v-bulldogs/
SATURDAY 4TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-13/sea-eagles-v-warriors/
SUNDAY 5TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-13/raiders-v-roosters/
FRIDAY 10TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-14/cowboys-v-dragons/
SATURDAY 11TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-14/titans-v-rabbitohs/
SATURDAY 11TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-14/roosters-v-storm/
SATURDAY 11TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-14/broncos-v-raiders/
SUNDAY 12TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-14/wests-tigers-v-sea-eagles/
SUNDAY 12TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-14/knights-v-panthers/
SUNDAY 12TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-14/warriors-v-sharks/
MONDAY 13TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-14/bulldogs-v-eels/
THURSDAY 16TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-15/dragons-v-rabbitohs/
FRIDAY 17TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-15/sea-eagles-v-cowboys/
FRIDAY 17TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-15/storm-v-broncos/
SATURDAY 18TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-15/sharks-v-titans/
SATURDAY 18TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-15/warriors-v-panthers/
SATURDAY 18TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-15/eels-v-roosters/
SUNDAY 19TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-15/raiders-v-knights/
SUNDAY 19TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-15/bulldogs-v-wests-tigers/
THURSDAY 30TH JUNE,https://www.nrl.com/draw/nrl-premiership/2022/round-16/sea-eagles-v-storm/
FRIDAY 1ST JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-16/knights-v-titans/
FRIDAY 1ST JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-16/panthers-v-roosters/
SATURDAY 2ND JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-16/bulldogs-v-sharks/
SATURDAY 2ND JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-16/cowboys-v-broncos/
SATURDAY 2ND JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-16/rabbitohs-v-eels/
SUNDAY 3RD JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-16/warriors-v-wests-tigers/
SUNDAY 3RD JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-16/dragons-v-raiders/
THURSDAY 7TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-17/sharks-v-storm/
FRIDAY 8TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-17/knights-v-rabbitohs/
SATURDAY 9TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-17/wests-tigers-v-eels/
SUNDAY 10TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-17/broncos-v-dragons/
FRIDAY 15TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-18/cowboys-v-sharks/
FRIDAY 15TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-18/eels-v-warriors/
SATURDAY 16TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-18/roosters-v-dragons/
SATURDAY 16TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-18/sea-eagles-v-knights/
SATURDAY 16TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-18/titans-v-broncos/
SUNDAY 17TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-18/wests-tigers-v-panthers/
SUNDAY 17TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-18/storm-v-raiders/
SUNDAY 17TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-18/bulldogs-v-rabbitohs/
THURSDAY 21ST JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-19/eels-v-broncos/
FRIDAY 22ND JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-19/dragons-v-sea-eagles/
FRIDAY 22ND JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-19/knights-v-roosters/
SATURDAY 23RD JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-19/raiders-v-warriors/
SATURDAY 23RD JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-19/panthers-v-sharks/
SATURDAY 23RD JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-19/rabbitohs-v-storm/
SUNDAY 24TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-19/bulldogs-v-titans/
SUNDAY 24TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-19/cowboys-v-wests-tigers/
THURSDAY 28TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-20/sea-eagles-v-roosters/
FRIDAY 29TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-20/warriors-v-storm/
FRIDAY 29TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-20/eels-v-panthers/
SATURDAY 30TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-20/titans-v-raiders/
SATURDAY 30TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-20/sharks-v-rabbitohs/
SATURDAY 30TH JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-20/broncos-v-wests-tigers/
SUNDAY 31ST JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-20/knights-v-bulldogs/
SUNDAY 31ST JULY,https://www.nrl.com/draw/nrl-premiership/2022/round-20/dragons-v-cowboys/
THURSDAY 4TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-21/roosters-v-broncos/
FRIDAY 5TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-21/storm-v-titans/
FRIDAY 5TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-21/sea-eagles-v-eels/
SATURDAY 6TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-21/rabbitohs-v-warriors/
SATURDAY 6TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-21/raiders-v-panthers/
SATURDAY 6TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-21/sharks-v-dragons/
SUNDAY 7TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-21/bulldogs-v-cowboys/
SUNDAY 7TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-21/wests-tigers-v-knights/
THURSDAY 11TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-22/panthers-v-storm/
FRIDAY 12TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-22/warriors-v-bulldogs/
FRIDAY 12TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-22/eels-v-rabbitohs/
SATURDAY 13TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-22/roosters-v-cowboys/
SATURDAY 13TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-22/wests-tigers-v-sharks/
SATURDAY 13TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-22/broncos-v-knights/
SUNDAY 14TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-22/raiders-v-dragons/
SUNDAY 14TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-22/titans-v-sea-eagles/
THURSDAY 18TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-23/rabbitohs-v-panthers/
FRIDAY 19TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-23/cowboys-v-warriors/
FRIDAY 19TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-23/broncos-v-storm/
SATURDAY 20TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-23/eels-v-bulldogs/
SATURDAY 20TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-23/sea-eagles-v-sharks/
SATURDAY 20TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-23/roosters-v-wests-tigers/
SUNDAY 21ST AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-23/dragons-v-titans/
SUNDAY 21ST AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-23/knights-v-raiders/
THURSDAY 25TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-24/broncos-v-eels/
FRIDAY 26TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-24/panthers-v-warriors/
FRIDAY 26TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-24/storm-v-roosters/
SATURDAY 27TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-24/raiders-v-sea-eagles/
SATURDAY 27TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-24/sharks-v-bulldogs/
SATURDAY 27TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-24/rabbitohs-v-cowboys/
SUNDAY 28TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-24/wests-tigers-v-dragons/
SUNDAY 28TH AUGUST,https://www.nrl.com/draw/nrl-premiership/2022/round-24/titans-v-knights/
THURSDAY 1ST SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/round-25/eels-v-storm/
FRIDAY 2ND SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/round-25/bulldogs-v-sea-eagles/
FRIDAY 2ND SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/round-25/roosters-v-rabbitohs/
SATURDAY 3RD SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/round-25/warriors-v-titans/
SATURDAY 3RD SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/round-25/dragons-v-broncos/
SATURDAY 3RD SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/round-25/cowboys-v-panthers/
SUNDAY 4TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/round-25/knights-v-sharks/
SUNDAY 4TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/round-25/wests-tigers-v-raiders/
FRIDAY 9TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/panthers-v-eels/
SATURDAY 10TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/storm-v-raiders/
SATURDAY 10TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/sharks-v-cowboys/
SUNDAY 11TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/roosters-v-rabbitohs/
FRIDAY 16TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-2/eels-v-raiders/
SATURDAY 17TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-2/sharks-v-rabbitohs/
FRIDAY 23RD SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-3/cowboys-v-eels/
SATURDAY 24TH SEPTEMBER,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-3/panthers-v-rabbitohs/
SUNDAY 2ND OCTOBER,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/
THURSDAY 2ND MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-1/eels-v-storm/
FRIDAY 3RD MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-1/warriors-v-knights/
FRIDAY 3RD MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-1/panthers-v-broncos/
SATURDAY 4TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-1/sea-eagles-v-bulldogs/
SATURDAY 4TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-1/cowboys-v-raiders/
SATURDAY 4TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-1/sharks-v-rabbitohs/
SUNDAY 5TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-1/dolphins-v-roosters/
SUNDAY 5TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-1/wests-tigers-v-titans/
THURSDAY 9TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-2/panthers-v-rabbitohs/
FRIDAY 10TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-2/eels-v-sharks/
FRIDAY 10TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-2/broncos-v-cowboys/
SATURDAY 11TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-2/roosters-v-warriors/
SATURDAY 11TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-2/dolphins-v-raiders/
SATURDAY 11TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-2/storm-v-bulldogs/
SUNDAY 12TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-2/wests-tigers-v-knights/
SUNDAY 12TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-2/dragons-v-titans/
THURSDAY 16TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-3/sea-eagles-v-eels/
FRIDAY 17TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-3/knights-v-dolphins/
FRIDAY 17TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-3/roosters-v-rabbitohs/
SATURDAY 18TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-3/titans-v-storm/
SATURDAY 18TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-3/cowboys-v-warriors/
SATURDAY 18TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-3/broncos-v-dragons/
SUNDAY 19TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-3/bulldogs-v-wests-tigers/
SUNDAY 19TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-3/raiders-v-sharks/
THURSDAY 23RD MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-4/eels-v-panthers/
FRIDAY 24TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-4/storm-v-wests-tigers/
FRIDAY 24TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-4/dolphins-v-broncos/
SATURDAY 25TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-4/cowboys-v-titans/
SATURDAY 25TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-4/rabbitohs-v-sea-eagles/
SUNDAY 26TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-4/warriors-v-bulldogs/
SUNDAY 26TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-4/knights-v-raiders/
SUNDAY 26TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-4/dragons-v-sharks/
THURSDAY 30TH MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-5/roosters-v-eels/
FRIDAY 31ST MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-5/raiders-v-panthers/
FRIDAY 31ST MARCH,https://www.nrl.com/draw/nrl-premiership/2023/round-5/rabbitohs-v-storm/
SATURDAY 1ST APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-5/sea-eagles-v-knights/
SATURDAY 1ST APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-5/dragons-v-dolphins/
SATURDAY 1ST APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-5/broncos-v-wests-tigers/
SUNDAY 2ND APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-5/sharks-v-warriors/
SUNDAY 2ND APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-5/bulldogs-v-cowboys/
THURSDAY 6TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-6/storm-v-roosters/
FRIDAY 7TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-6/bulldogs-v-rabbitohs/
FRIDAY 7TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-6/cowboys-v-dolphins/
SATURDAY 8TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-6/panthers-v-sea-eagles/
SATURDAY 8TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-6/broncos-v-raiders/
SUNDAY 9TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-6/titans-v-dragons/
SUNDAY 9TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-6/knights-v-warriors/
MONDAY 10TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-6/wests-tigers-v-eels/
THURSDAY 13TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-7/dolphins-v-rabbitohs/
FRIDAY 14TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-7/sharks-v-roosters/
FRIDAY 14TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-7/sea-eagles-v-storm/
SATURDAY 15TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-7/warriors-v-cowboys/
SATURDAY 15TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-7/knights-v-panthers/
SATURDAY 15TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-7/titans-v-broncos/
SUNDAY 16TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-7/raiders-v-dragons/
SUNDAY 16TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-7/eels-v-bulldogs/
THURSDAY 20TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-8/rabbitohs-v-panthers/
FRIDAY 21ST APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-8/eels-v-broncos/
SATURDAY 22ND APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-8/bulldogs-v-sharks/
SATURDAY 22ND APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-8/cowboys-v-knights/
SUNDAY 23RD APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-8/dolphins-v-titans/
SUNDAY 23RD APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-8/wests-tigers-v-sea-eagles/
TUESDAY 25TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-8/roosters-v-dragons/
TUESDAY 25TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-8/storm-v-warriors/
THURSDAY 27TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-9/sharks-v-cowboys/
FRIDAY 28TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-9/eels-v-knights/
FRIDAY 28TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-9/broncos-v-rabbitohs/
SATURDAY 29TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-9/raiders-v-dolphins/
SATURDAY 29TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-9/sea-eagles-v-titans/
SATURDAY 29TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-9/panthers-v-wests-tigers/
SUNDAY 30TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-9/warriors-v-roosters/
SUNDAY 30TH APRIL,https://www.nrl.com/draw/nrl-premiership/2023/round-9/dragons-v-bulldogs/
FRIDAY 5TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-10/bulldogs-v-raiders/
FRIDAY 5TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-10/sea-eagles-v-broncos/
SATURDAY 6TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-10/warriors-v-panthers/
SATURDAY 6TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-10/sharks-v-dolphins/
SATURDAY 6TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-10/storm-v-rabbitohs/
SUNDAY 7TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-10/wests-tigers-v-dragons/
SUNDAY 7TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-10/roosters-v-cowboys/
SUNDAY 7TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-10/titans-v-eels/
THURSDAY 11TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-11/storm-v-broncos/
FRIDAY 12TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-11/bulldogs-v-warriors/
FRIDAY 12TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-11/panthers-v-roosters/
SATURDAY 13TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-11/rabbitohs-v-wests-tigers/
SATURDAY 13TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-11/cowboys-v-dragons/
SATURDAY 13TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-11/raiders-v-eels/
SUNDAY 14TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-11/knights-v-titans/
SUNDAY 14TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-11/sea-eagles-v-sharks/
THURSDAY 18TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-12/broncos-v-panthers/
FRIDAY 19TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-12/dragons-v-roosters/
FRIDAY 19TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-12/rabbitohs-v-eels/
SATURDAY 20TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-12/sharks-v-knights/
SATURDAY 20TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-12/wests-tigers-v-cowboys/
SATURDAY 20TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-12/dolphins-v-storm/
SUNDAY 21ST MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-12/bulldogs-v-titans/
SUNDAY 21ST MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-12/raiders-v-sea-eagles/
THURSDAY 25TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-13/dolphins-v-dragons/
FRIDAY 26TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-13/eels-v-cowboys/
SATURDAY 27TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-13/warriors-v-broncos/
SATURDAY 27TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-13/rabbitohs-v-raiders/
SUNDAY 28TH MAY,https://www.nrl.com/draw/nrl-premiership/2023/round-13/knights-v-sea-eagles/
FRIDAY 2ND JUNE,https://www.nrl.com/draw/nrl-premiership/2023/round-14/wests-tigers-v-raiders/
SATURDAY 3RD JUNE,https://www.nrl.com/draw/nrl-premiership/2023/round-14/warriors-v-dolphins/
